order_id,number_of_cross_sell_dishes,status,payment_status,points_number,discount_sum,payment_summ,created_at,appmetrica_device_id,app_version_name,total_number_of_dishes,has_cross_sell_dish
1477288,0,30,2,0.0,0.0,1480.0,2022-12-06 13:20:45,15059716659343872552,2.4.05,2.0,False
1477289,0,30,2,0.0,0.0,1190.0,2022-12-06 13:22:06,4568339650423251659,2.4.05,1.0,False
1477294,0,30,2,0.0,300.0,650.0,2022-12-06 13:23:06,4160023010966424047,2.4.05,2.0,False
1477311,0,30,11,45.0,375.0,185.0,2022-12-06 13:35:35,3178799641417542836,2.4.05,4.0,False
1477315,0,30,2,575.0,575.0,575.0,2022-12-06 13:36:32,8117952367569833584,2.4.05,2.0,False
1477324,0,30,2,0.0,0.0,3080.0,2022-12-06 13:41:08,16896939563660525947,2.4.05,7.0,False
1477343,0,30,2,0.0,0.0,3760.0,2022-12-06 13:51:17,1677207704172637559,2.4.05,6.0,False
1477371,0,30,2,0.0,0.0,1135.0,2022-12-06 14:10:00,1631952069575816479,2.4.05,2.0,False
1477374,0,30,2,0.0,0.0,1090.0,2022-12-06 14:11:48,8808713895916859939,2.4.05,1.0,False
1477387,0,30,2,0.0,0.0,1080.0,2022-12-06 14:20:59,9870934865691605841,2.4.05,2.0,False
1477388,0,30,2,0.0,0.0,1900.0,2022-12-06 14:21:51,17065230872057294695,2.4.05,3.0,False
1477412,0,30,2,0.0,0.0,1200.0,2022-12-06 14:35:18,11060274047926780936,2.4.05,2.0,False
1477419,0,30,2,0.0,490.0,6195.0,2022-12-06 14:39:55,6698143537959508663,2.4.05,5.0,False
1477439,0,30,2,0.0,1090.0,3270.0,2022-12-06 14:54:53,6680664689448425311,2.4.05,3.0,False
1477448,0,30,2,0.0,0.0,6278.0,2022-12-06 14:58:50,7315359841517375279,2.4.05,12.0,False
1477457,0,30,2,0.0,0.0,2820.0,2022-12-06 15:05:31,389140953561313815,2.4.05,5.0,False
1477469,0,30,2,0.0,0.0,1320.0,2022-12-06 15:19:12,1377671980341469828,2.4.05,3.0,False
1477473,0,30,2,0.0,0.0,1285.0,2022-12-06 15:22:56,7918837778349973916,2.4.05,3.0,False
1477483,0,30,2,0.0,0.0,1599.0,2022-12-06 15:27:49,18093190610669191121,2.4.05,1.0,False
1477509,0,30,2,0.0,0.0,2760.0,2022-12-06 15:38:40,1368675066354599754,2.4.05,3.0,False
1477512,0,30,2,300.0,300.0,1010.0,2022-12-06 15:43:18,17987893716247247141,2.4.05,3.0,False
1477540,0,30,2,600.0,600.0,600.0,2022-12-06 16:01:08,11517247505313673838,2.4.05,2.0,False
1477551,0,30,2,0.0,330.0,1480.0,2022-12-06 16:07:58,14375633426694213980,2.4.05,3.0,False
1477561,1,30,2,0.0,0.0,3630.0,2022-12-06 16:14:10,3420800084343466171,2.4.05,6.0,True
1477562,0,30,2,0.0,300.0,5170.0,2022-12-06 16:14:42,13504454210979967855,2.4.05,2.0,False
1477571,0,30,2,0.0,0.0,1635.0,2022-12-06 16:23:27,3728017349816982945,2.4.05,2.0,False
1477574,0,30,2,0.0,0.0,3904.0,2022-12-06 16:25:40,15652547932247601732,2.4.05,5.0,False
1477575,1,30,2,0.0,0.0,1060.0,2022-12-06 16:26:05,8120456396354698334,2.4.05,2.0,True
1477577,0,30,2,0.0,490.0,2550.0,2022-12-06 16:26:47,9439074316629589033,2.4.05,3.0,False
1477578,0,30,2,0.0,706.0,2119.0,2022-12-06 16:27:02,5577448194635690627,2.4.05,2.0,False
1477599,0,30,2,0.0,330.0,2970.0,2022-12-06 16:39:08,8176411257405517590,2.4.05,3.0,False
1477601,0,30,2,0.0,0.0,1460.0,2022-12-06 16:39:50,9735753785615076220,2.4.05,2.0,False
1477617,0,30,2,0.0,396.0,1584.0,2022-12-06 16:51:10,2336609246866869261,2.4.05,2.0,False
1477626,0,30,2,0.0,490.0,3200.0,2022-12-06 16:54:47,2004291633563513117,2.4.05,4.0,False
1477629,0,30,2,0.0,0.0,1155.0,2022-12-06 16:56:19,17454169491043548376,2.4.05,2.0,False
1477634,1,30,2,0.0,0.0,1210.0,2022-12-06 16:58:11,4687085891784856751,2.4.05,4.0,True
1477650,0,30,2,0.0,0.0,2395.0,2022-12-06 17:04:33,3345365896962840968,2.4.05,5.0,False
1477651,0,30,2,0.0,300.0,3030.0,2022-12-06 17:04:55,423657592142240518,2.4.05,3.0,False
1477672,0,30,2,0.0,528.0,2112.0,2022-12-06 17:12:14,9082435609460406982,2.4.05,2.0,False
1477674,0,30,2,0.0,0.0,950.0,2022-12-06 17:13:46,13786406650811621365,2.4.05,2.0,False
1477675,0,30,2,0.0,490.0,1770.0,2022-12-06 17:13:52,3343902065359224737,2.4.05,4.0,False
1477686,0,30,2,0.0,330.0,2090.0,2022-12-06 17:18:50,824133745762074193,2.4.05,2.0,False
1477693,0,30,2,0.0,0.0,1340.0,2022-12-06 17:21:47,13958147430654656243,2.4.05,3.0,False
1477703,0,30,2,0.0,490.0,1800.0,2022-12-06 17:25:53,14343700275726764817,2.4.05,4.0,False
1477711,0,30,2,0.0,0.0,4918.0,2022-12-06 17:29:26,6985810938221331692,2.4.05,8.0,False
1477715,1,30,2,0.0,0.0,1320.0,2022-12-06 17:29:56,13642352835508775709,2.4.05,2.0,True
1477722,0,30,2,0.0,490.0,2650.0,2022-12-06 17:32:00,6508672639654205099,2.4.05,3.0,False
1477749,0,30,2,0.0,0.0,1345.0,2022-12-06 17:40:22,14211375065671783687,2.4.05,2.0,False
1477758,0,30,2,0.0,0.0,2070.0,2022-12-06 17:43:37,9821413323776344234,2.4.05,4.0,False
1477760,1,30,2,0.0,638.0,1912.0,2022-12-06 17:44:11,2040230167626250046,2.4.05,4.0,True
1477782,0,30,2,0.0,0.0,2610.0,2022-12-06 17:51:17,5740052773931693674,2.4.05,3.0,False
1477783,0,30,2,0.0,490.0,1980.0,2022-12-06 17:51:27,14157703917290986063,2.4.05,3.0,False
1477785,0,30,2,0.0,300.0,1790.0,2022-12-06 17:51:44,15050036511467971284,2.4.05,1.0,False
1477791,0,30,2,0.0,0.0,3859.0,2022-12-06 17:52:46,10394471493177091141,2.4.05,2.0,False
1477801,0,30,2,0.0,0.0,3430.0,2022-12-06 17:55:26,3418160688869269618,2.4.05,3.0,False
1477804,1,30,2,0.0,490.0,1995.0,2022-12-06 17:56:25,2921570622621720486,2.4.05,3.0,True
1477808,0,30,2,0.0,300.0,1400.0,2022-12-06 17:57:45,9049934725964593544,2.4.05,1.0,False
1477817,0,30,2,0.0,445.0,1700.0,2022-12-06 17:59:27,16410079700092131723,2.4.05,2.0,False
1477821,0,30,2,0.0,0.0,1950.0,2022-12-06 18:00:18,14894628893324695296,2.4.05,4.0,False
1477822,0,30,2,0.0,0.0,1490.0,2022-12-06 18:01:12,3355839632762811348,2.4.05,1.0,False
1477835,2,30,2,0.0,2043.0,6127.0,2022-12-06 18:06:32,15915845052792289306,2.4.05,24.0,True
1477837,2,30,2,0.0,490.0,6130.0,2022-12-06 18:07:17,10677308703004624062,2.4.05,11.0,True
1477839,0,30,2,0.0,530.0,1190.0,2022-12-06 18:08:37,10527084302185931230,2.4.05,2.0,False
1477843,3,30,2,0.0,0.0,4090.0,2022-12-06 18:09:28,12242854853887828499,2.4.05,7.0,True
1477846,0,30,2,0.0,330.0,2090.0,2022-12-06 18:10:00,10045246202535527479,2.4.05,2.0,False
1477867,0,30,2,0.0,0.0,8299.0,2022-12-06 18:18:22,13677479227336586518,2.4.05,9.0,False
1477880,1,30,2,0.0,0.0,1635.0,2022-12-06 18:20:25,12187059005431232630,2.4.05,1.0,True
1477893,0,30,2,0.0,530.0,630.0,2022-12-06 18:23:23,12528266146458278475,2.1.26,3.0,False
1477900,0,30,2,0.0,0.0,995.0,2022-12-06 18:27:06,7273129283886765134,2.4.05,2.0,False
1477926,0,30,2,0.0,490.0,1660.0,2022-12-06 18:33:14,1409244406425922855,2.4.05,4.0,False
1477929,0,30,2,0.0,490.0,4260.0,2022-12-06 18:33:47,15468981668066537166,2.4.05,3.0,False
1477942,0,30,2,0.0,260.0,260.0,2022-12-06 18:40:51,15299388803270634258,2.4.05,2.0,False
1477949,0,30,2,0.0,0.0,3205.0,2022-12-06 18:42:56,13049635345517240887,2.4.05,5.0,False
1477954,0,30,2,0.0,0.0,2200.0,2022-12-06 18:43:35,265220011457128373,2.4.05,4.0,False
1477963,0,30,2,0.0,0.0,2285.0,2022-12-06 18:46:13,11486588412573401928,2.4.05,4.0,False
1477977,0,30,2,0.0,0.0,3725.0,2022-12-06 18:50:30,4074586587433632839,2.4.05,2.0,False
1477978,0,30,2,0.0,300.0,2300.0,2022-12-06 18:50:31,16136613227577960213,2.4.05,2.0,False
1477984,0,30,2,0.0,300.0,1335.0,2022-12-06 18:52:58,9739956794771751505,2.4.05,1.0,False
1478010,0,30,2,0.0,0.0,2745.0,2022-12-06 19:00:00,4028542866656340285,2.4.05,10.0,False
1478011,0,30,2,0.0,0.0,6549.0,2022-12-06 19:00:06,10501530082328905920,2.3.02,4.0,False
1478023,0,30,2,300.0,790.0,1790.0,2022-12-06 19:03:34,7404924828260330266,2.4.05,2.0,False
1478027,0,30,2,0.0,0.0,2060.0,2022-12-06 19:04:20,6386968266454051345,2.4.05,3.0,False
1478037,0,30,2,0.0,0.0,1110.0,2022-12-06 19:05:36,2965304221380384376,2.4.05,2.0,False
1478043,0,30,2,0.0,490.0,2600.0,2022-12-06 19:07:26,2060764052555297157,2.4.05,3.0,False
1478049,0,30,2,0.0,490.0,1965.0,2022-12-06 19:08:53,4217830753894821669,2.4.05,2.0,False
1478050,1,5,0,0.0,0.0,2400.0,2022-12-06 19:08:58,6621336988187222507,2.4.05,5.0,True
1478053,0,30,2,0.0,300.0,1980.0,2022-12-06 19:09:37,3313914489276593276,2.4.05,4.0,False
1478057,0,30,2,0.0,300.0,1400.0,2022-12-06 19:10:03,3848343801280770203,2.4.05,1.0,False
1478065,1,30,2,0.0,0.0,3365.0,2022-12-06 19:11:22,17620360659167739918,2.4.05,13.0,True
1478086,1,30,2,0.0,0.0,3020.0,2022-12-06 19:20:46,18426934768448668186,2.4.05,5.0,True
1478105,0,30,2,0.0,0.0,5765.0,2022-12-06 19:26:30,5017592731681939315,2.4.05,4.0,False
1478121,0,30,2,0.0,0.0,1740.0,2022-12-06 19:30:38,13132453197381028020,2.4.05,3.0,False
1478124,0,30,2,0.0,0.0,1490.0,2022-12-06 19:31:33,14749035053379384979,2.4.05,3.0,False
1478126,1,30,2,0.0,490.0,1680.0,2022-12-06 19:32:43,8162634614288268069,2.4.05,4.0,True
1478128,0,30,2,0.0,0.0,670.0,2022-12-06 19:33:39,4247144538061057804,2.4.05,1.0,False
1478130,0,30,2,0.0,530.0,1635.0,2022-12-06 19:34:41,11335257294063377500,2.4.05,2.0,False
1478135,0,30,2,0.0,0.0,2755.0,2022-12-06 19:36:06,4437901884656374185,2.4.05,3.0,False
1478136,0,30,2,0.0,300.0,3425.0,2022-12-06 19:36:31,4406806397468593442,2.4.05,2.0,False
1478144,0,30,2,0.0,490.0,3170.0,2022-12-06 19:38:59,7448821807599197376,2.4.05,4.0,False
1478169,0,30,2,0.0,0.0,1100.0,2022-12-06 19:45:56,11376278814934891512,2.4.05,2.0,False
1478189,0,30,2,0.0,0.0,2090.0,2022-12-06 19:49:47,4881004898472019501,2.4.05,1.0,False
1478212,0,30,2,0.0,0.0,1190.0,2022-12-06 19:53:39,12826618952146386086,2.4.05,1.0,False
1478222,0,30,2,0.0,0.0,2650.0,2022-12-06 19:55:51,294563588329559565,2.4.05,2.0,False
1478226,0,30,2,0.0,490.0,2010.0,2022-12-06 19:56:08,8168580792010657540,2.4.05,4.0,False
1478228,0,30,2,0.0,490.0,2025.0,2022-12-06 19:56:26,2191937447150697863,2.3.02,5.0,False
1478235,0,30,2,0.0,0.0,2620.0,2022-12-06 19:59:16,544510375328973911,2.4.05,5.0,False
1478252,0,30,2,0.0,0.0,830.0,2022-12-06 20:04:04,15188882179957794755,2.4.05,2.0,False
1478253,0,30,2,0.0,0.0,4260.0,2022-12-06 20:04:46,16790926990611886284,2.4.05,8.0,False
1478272,0,30,2,0.0,557.0,1673.0,2022-12-06 20:08:41,7888074901364577804,2.4.05,4.0,False
1478276,0,30,2,0.0,300.0,1310.0,2022-12-06 20:10:56,16758343124666873432,2.3.02,2.0,False
1478281,0,30,2,0.0,0.0,2725.0,2022-12-06 20:12:46,17288378971573012212,2.4.05,5.0,False
1478295,0,30,2,0.0,490.0,4005.0,2022-12-06 20:20:09,4270407701984874707,2.4.05,3.0,False
1478297,0,30,2,0.0,490.0,2740.0,2022-12-06 20:21:19,15419032948658514003,2.4.05,4.0,False
1478307,0,30,2,0.0,0.0,1190.0,2022-12-06 20:24:42,18012881064189857174,2.4.05,1.0,False
1478312,0,5,0,0.0,0.0,1940.0,2022-12-06 20:26:24,6621336988187222507,2.4.05,4.0,False
1478314,0,30,11,0.0,0.0,1350.0,2022-12-06 20:27:15,10199131217381597210,2.4.05,2.0,False
1478317,0,30,2,0.0,300.0,2040.0,2022-12-06 20:27:55,14329468304454582460,2.4.05,3.0,False
1478320,1,30,2,0.0,0.0,1040.0,2022-12-06 20:28:32,2652391635806107253,2.4.05,2.0,True
1478327,0,30,2,0.0,0.0,2980.0,2022-12-06 20:30:37,14533571416289246724,2.4.05,4.0,False
1478329,0,30,2,0.0,0.0,1625.0,2022-12-06 20:31:26,8658003274364686788,2.4.05,3.0,False
1478330,0,30,2,0.0,0.0,2540.0,2022-12-06 20:31:30,315988914898243967,2.4.05,4.0,False
1478341,0,30,2,0.0,217.0,653.0,2022-12-06 20:34:37,12394944309710165462,2.4.05,3.0,False
1478349,0,30,2,0.0,0.0,2170.0,2022-12-06 20:36:45,3892068680942658662,2.4.05,1.0,False
1478357,0,30,2,0.0,300.0,1380.0,2022-12-06 20:38:59,7945136703044706854,2.4.05,3.0,False
1478359,0,30,2,0.0,298.0,1192.0,2022-12-06 20:40:12,11210558911085887861,2.4.05,1.0,False
1478371,0,30,2,0.0,65.0,65.0,2022-12-06 20:44:38,11939556673230137816,2.4.05,1.0,False
1478377,0,30,2,0.0,0.0,2425.0,2022-12-06 20:46:39,1856400088179642423,2.4.05,5.0,False
1478391,0,30,2,0.0,0.0,1130.0,2022-12-06 20:51:10,3530711721752013187,2.4.05,2.0,False
1478400,0,30,2,0.0,0.0,3475.0,2022-12-06 20:53:52,13453619072555373092,2.4.05,5.0,False
1478401,0,30,2,0.0,65.0,65.0,2022-12-06 20:53:54,11939556673230137816,2.4.05,1.0,False
1478409,0,30,2,0.0,0.0,3165.0,2022-12-06 20:56:11,14738476634477183336,2.4.05,5.0,False
1478416,0,30,2,0.0,0.0,1960.0,2022-12-06 20:58:29,8917521518491388720,2.4.05,2.0,False
1478418,0,30,2,0.0,490.0,1510.0,2022-12-06 20:58:57,16799602254536830119,2.4.05,4.0,False
1478448,0,30,2,0.0,0.0,2560.0,2022-12-06 21:19:16,7636806249378207335,2.4.05,7.0,False
1478450,1,30,2,0.0,0.0,3055.0,2022-12-06 21:19:56,2462875784334157517,2.4.05,4.0,True
1478455,0,30,2,0.0,300.0,1960.0,2022-12-06 21:21:15,9586698511004008398,2.4.05,1.0,False
1478456,1,30,2,0.0,568.0,2272.0,2022-12-06 21:21:45,3560893548462896054,2.4.05,2.0,True
1478459,0,30,2,0.0,0.0,2850.0,2022-12-06 21:22:05,6325970052688083950,2.4.05,2.0,False
1478465,2,30,2,0.0,0.0,2490.0,2022-12-06 21:26:04,9389120816700446205,2.4.05,5.0,True
1478470,0,30,2,0.0,300.0,2410.0,2022-12-06 21:28:33,13787745635048411474,2.1.6,5.0,False
1478471,1,30,2,0.0,336.0,1009.0,2022-12-06 21:29:13,7479178024433209597,2.4.05,2.0,True
1478482,0,30,2,0.0,0.0,1575.0,2022-12-06 21:35:33,10826158370055364743,2.4.05,4.0,False
1478485,0,30,2,300.0,300.0,2900.0,2022-12-06 21:36:24,2363477396360062776,2.4.05,3.0,False
1478489,0,30,2,0.0,0.0,1965.0,2022-12-06 21:38:29,5704179738435179726,2.4.05,1.0,False
1478505,0,30,2,0.0,490.0,1635.0,2022-12-06 21:47:19,12946760217462086692,2.4.05,2.0,False
1478510,0,30,2,0.0,1126.0,3379.0,2022-12-06 21:50:07,17235921200876550229,2.4.05,10.0,False
1478513,0,30,2,0.0,0.0,1090.0,2022-12-06 21:53:31,6004379719049350488,2.4.05,2.0,False
1478518,0,30,2,0.0,0.0,1390.0,2022-12-06 21:57:46,2691698060506049123,2.4.05,4.0,False
1478525,0,30,2,570.0,570.0,570.0,2022-12-06 22:00:33,11328218344897854406,2.4.05,2.0,False
1478594,0,30,2,0.0,0.0,795.0,2022-12-06 22:30:08,16875588743919660906,2.4.05,1.0,False
1478607,1,30,2,0.0,0.0,1100.0,2022-12-06 22:42:19,16994407310679111945,2.4.05,2.0,True
1478613,0,30,2,0.0,490.0,1525.0,2022-12-06 22:47:53,17914788279258437530,2.4.05,4.0,False
1478614,0,30,2,0.0,0.0,1565.0,2022-12-06 22:48:23,12326728338010013505,2.4.05,3.0,False
1478640,0,30,2,0.0,65.0,65.0,2022-12-07 00:36:41,15299388803270634258,2.4.05,1.0,False
1478654,0,30,2,0.0,0.0,1965.0,2022-12-07 07:24:07,8225723160649302219,2.4.05,1.0,False
1478667,0,30,2,0.0,0.0,7160.0,2022-12-07 09:54:54,12646528887060168501,2.4.05,13.0,False
1478670,0,30,2,0.0,1167.0,3503.0,2022-12-07 10:14:58,9430220785724217377,2.4.05,3.0,False
1478671,0,30,2,0.0,0.0,1835.0,2022-12-07 10:15:39,11620593985815496112,2.4.05,4.0,False
1478672,1,30,2,0.0,490.0,2690.0,2022-12-07 10:15:47,9957251202699972006,2.4.05,7.0,True
1478684,0,30,2,0.0,0.0,1060.0,2022-12-07 10:56:11,12542673352892213222,2.4.05,3.0,False
1478694,0,30,2,0.0,0.0,3500.0,2022-12-07 11:19:35,11621715490558770964,2.4.05,6.0,False
1478701,0,30,2,0.0,0.0,3220.0,2022-12-07 11:30:52,15859543326047533101,2.4.05,3.0,False
1478706,0,30,2,0.0,0.0,2700.0,2022-12-07 11:32:52,9284786843629347487,2.4.05,6.0,False
1478708,0,30,2,0.0,490.0,1965.0,2022-12-07 11:33:58,6335802349390504005,2.4.05,2.0,False
1478709,0,30,2,0.0,948.0,2843.0,2022-12-07 11:35:47,9365261391233093222,2.4.05,2.0,False
1478719,0,30,2,0.0,0.0,690.0,2022-12-07 11:44:42,7727594616661788934,2.4.05,2.0,False
1478726,0,30,2,0.0,0.0,890.0,2022-12-07 11:48:19,6735369055284617677,2.4.05,1.0,False
1478728,0,30,2,0.0,0.0,915.0,2022-12-07 11:50:20,15031375120866952910,2.4.05,2.0,False
1478730,0,30,2,0.0,0.0,2260.0,2022-12-07 11:51:30,16414264298553018938,2.4.05,1.0,False
1478782,0,30,2,0.0,984.0,2951.0,2022-12-07 12:26:21,17001010132376176834,2.4.05,1.0,False
1478785,0,30,2,0.0,0.0,1260.0,2022-12-07 12:27:44,5804506922908370522,2.4.05,3.0,False
1478803,0,30,2,0.0,0.0,3380.0,2022-12-07 12:36:55,7334081167680819259,2.4.05,1.0,False
1478804,0,30,2,500.0,500.0,1220.0,2022-12-07 12:38:08,9851142475695137492,2.4.05,3.0,False
1478806,0,30,2,0.0,140.0,140.0,2022-12-07 12:38:57,13988880704939059937,2.4.05,1.0,False
1478817,0,30,2,0.0,330.0,600.0,2022-12-07 12:50:37,14801292898108450810,2.4.05,3.0,False
1478818,0,30,2,0.0,0.0,1585.0,2022-12-07 12:51:44,4881004898472019501,2.4.05,2.0,False
1478819,0,30,2,0.0,532.0,2128.0,2022-12-07 12:52:11,2212093569235971807,2.4.05,2.0,False
1478828,0,30,2,0.0,0.0,1130.0,2022-12-07 12:58:52,6189279283482486775,2.4.05,3.0,False
1478829,0,30,2,0.0,0.0,3280.0,2022-12-07 12:59:43,5395351808851678923,2.4.05,2.0,False
1478839,0,30,2,0.0,0.0,3200.0,2022-12-07 13:04:14,17653548004719036818,2.4.05,4.0,False
1478842,0,30,2,0.0,0.0,2040.0,2022-12-07 13:06:10,1052655943253143968,2.4.05,4.0,False
1478844,0,30,2,0.0,0.0,2520.0,2022-12-07 13:06:51,12439584077191055748,2.4.05,5.0,False
1478848,1,30,2,0.0,458.0,1373.0,2022-12-07 13:08:06,1131439613612311881,2.4.05,2.0,True
1478867,0,30,2,0.0,0.0,3190.0,2022-12-07 13:19:40,7429070432844213573,2.4.05,4.0,False
1479101,0,30,2,0.0,178.0,1602.0,2022-12-07 13:33:28,11693342131939657720,2.4.05,3.0,False
1479104,0,30,2,0.0,0.0,625.0,2022-12-07 13:34:17,15946631746801030026,2.4.05,1.0,False
1479105,0,30,2,0.0,0.0,2080.0,2022-12-07 13:35:04,17620342526415142141,2.4.05,4.0,False
1479122,0,30,2,0.0,0.0,895.0,2022-12-07 13:43:47,4863656111952957053,2.4.05,1.0,False
1479129,0,30,2,0.0,0.0,2310.0,2022-12-07 13:46:07,14022540416048583543,2.4.05,4.0,False
1479170,0,30,2,0.0,0.0,3680.0,2022-12-07 14:00:34,5602239188697868334,2.3.02,6.0,False
1479171,1,30,2,0.0,0.0,1040.0,2022-12-07 14:00:35,17064040720337924095,2.4.05,2.0,True
1479172,0,30,2,0.0,300.0,605.0,2022-12-07 14:00:53,8807291131913409711,2.4.05,2.0,False
1479187,0,30,2,0.0,0.0,660.0,2022-12-07 14:08:33,13868325277444657091,2.4.05,2.0,False
1479189,0,30,2,0.0,490.0,2505.0,2022-12-07 14:09:20,13913312933916332667,2.4.05,3.0,False
1479200,0,30,2,0.0,0.0,2170.0,2022-12-07 14:13:14,14894628893324695296,2.4.05,4.0,False
1479206,0,30,2,0.0,0.0,2840.0,2022-12-07 14:15:15,12121522590138628179,2.4.05,5.0,False
1479227,0,30,2,0.0,0.0,2330.0,2022-12-07 14:24:16,9460620091640345007,2.4.05,4.0,False
1479234,0,30,2,0.0,0.0,2510.0,2022-12-07 14:28:13,18210565718868977308,2.1.27,3.0,False
1479243,0,30,2,0.0,0.0,2420.0,2022-12-07 14:31:18,957575188952692958,2.4.05,3.0,False
1479245,0,30,2,200.0,200.0,890.0,2022-12-07 14:31:32,5038482518374637096,2.4.05,1.0,False
1479248,0,30,2,0.0,728.0,2912.0,2022-12-07 14:32:32,7565068558809767283,2.4.05,5.0,False
1479254,0,30,2,0.0,448.0,1343.0,2022-12-07 14:37:21,3318735977596050873,2.4.05,3.0,False
1479260,0,30,2,0.0,0.0,1020.0,2022-12-07 14:39:59,3485308308771475592,2.4.05,3.0,False
1479262,0,30,2,0.0,300.0,1275.0,2022-12-07 14:41:42,2448279208168782284,2.4.05,3.0,False
1479264,0,30,2,0.0,0.0,670.0,2022-12-07 14:42:10,13205104358792253530,2.4.05,1.0,False
1479278,0,30,2,0.0,0.0,1490.0,2022-12-07 14:51:29,3889851291747304431,2.4.05,1.0,False
1479280,2,30,2,0.0,0.0,3145.0,2022-12-07 14:52:26,1268479686201054061,2.4.05,5.0,True
1479289,0,30,2,0.0,0.0,3120.0,2022-12-07 14:58:04,2481578661484865417,2.4.05,3.0,False
1479291,0,30,2,0.0,0.0,1900.0,2022-12-07 14:58:17,14841775875859633065,2.4.05,3.0,False
1479298,0,30,2,0.0,0.0,1190.0,2022-12-07 15:06:18,4062227393108755276,2.4.05,1.0,False
1479306,0,30,2,0.0,0.0,1100.0,2022-12-07 15:16:14,429398427204302863,2.4.05,2.0,False
1479314,0,30,2,0.0,0.0,1200.0,2022-12-07 15:22:10,12976184333598267347,2.4.05,2.0,False
1479315,0,30,2,0.0,0.0,1730.0,2022-12-07 15:23:02,5490834352370777643,2.4.05,3.0,False
1479329,1,30,2,0.0,0.0,1215.0,2022-12-07 15:31:40,9004463899657132713,2.1.33,3.0,True
1479336,0,30,2,0.0,490.0,1770.0,2022-12-07 15:35:10,3538544096269603764,2.4.05,3.0,False
1479352,0,30,2,0.0,0.0,2045.0,2022-12-07 15:41:25,15991068656891171305,2.4.05,4.0,False
1479385,0,30,2,0.0,300.0,2950.0,2022-12-07 16:01:59,9373551897334212410,2.4.05,6.0,False
1479390,0,30,2,0.0,0.0,3540.0,2022-12-07 16:03:19,7414019518401551193,2.4.05,9.0,False
1479408,0,30,2,0.0,34.0,646.0,2022-12-07 16:15:33,10394067905687121432,2.4.05,2.0,False
1479418,0,30,2,0.0,490.0,2160.0,2022-12-07 16:18:54,7467657078510464779,2.4.05,3.0,False
1479419,0,30,2,0.0,300.0,1690.0,2022-12-07 16:20:04,15867401012289229102,2.4.05,2.0,False
1479424,0,30,2,0.0,955.0,2865.0,2022-12-07 16:22:30,16626709067729623290,2.4.05,8.0,False
1479426,0,30,2,0.0,0.0,3010.0,2022-12-07 16:23:46,15232906765101517298,2.4.05,3.0,False
1479434,0,30,2,0.0,238.0,952.0,2022-12-07 16:30:11,14551421805773353072,2.4.05,1.0,False
1479442,0,30,2,0.0,0.0,1200.0,2022-12-07 16:37:15,16753103678471708740,2.4.05,2.0,False
1479444,0,30,2,0.0,0.0,2870.0,2022-12-07 16:37:43,6673003243294555975,2.4.05,5.0,False
1479445,0,30,2,0.0,0.0,2780.0,2022-12-07 16:37:58,2123839827507597097,2.4.05,6.0,False
1479446,0,30,2,0.0,0.0,1260.0,2022-12-07 16:37:59,16591476663259141198,2.4.05,3.0,False
1479457,0,30,2,0.0,0.0,1635.0,2022-12-07 16:45:09,2599811316097852313,2.4.05,1.0,False
1479467,0,30,2,0.0,300.0,1400.0,2022-12-07 16:48:00,10388936557014456827,2.4.05,1.0,False
1479474,0,30,2,0.0,0.0,1590.0,2022-12-07 16:51:36,11550297674207490616,2.4.05,3.0,False
1479480,0,30,2,0.0,0.0,880.0,2022-12-07 16:54:06,16521800901504028022,2.4.05,2.0,False
1479482,0,30,2,0.0,523.0,1568.0,2022-12-07 16:54:32,921275710237639641,2.4.05,1.0,False
1479484,0,30,2,0.0,0.0,1660.0,2022-12-07 16:56:01,5197608686860122525,2.4.05,3.0,False
1479486,0,30,2,0.0,0.0,3935.0,2022-12-07 16:57:37,5190719896856050414,2.4.05,1.0,False
1479509,0,30,2,0.0,300.0,6280.0,2022-12-07 17:06:52,15530531402900311208,2.4.05,10.0,False
1479517,0,30,2,0.0,490.0,1700.0,2022-12-07 17:09:00,15134194602715157720,2.4.05,4.0,False
1479518,0,30,2,0.0,490.0,3935.0,2022-12-07 17:09:36,14812567605926570463,2.4.05,2.0,False
1479522,0,30,2,0.0,0.0,985.0,2022-12-07 17:10:30,9006207357531060400,2.4.05,1.0,False
1479525,0,30,2,0.0,0.0,1599.0,2022-12-07 17:11:44,819363219527369635,2.4.05,1.0,False
1479531,0,30,2,0.0,0.0,2670.0,2022-12-07 17:14:27,16799602254536830119,2.4.05,2.0,False
1479534,0,30,2,0.0,0.0,4700.0,2022-12-07 17:16:33,12878470800697375830,2.4.05,8.0,False
1479544,1,30,2,0.0,490.0,1670.0,2022-12-07 17:22:32,12657026583171548806,2.4.05,4.0,True
1479547,0,30,2,0.0,0.0,1490.0,2022-12-07 17:24:43,1942854760090962027,2.4.05,1.0,False
1479549,0,30,2,0.0,300.0,1190.0,2022-12-07 17:26:48,7762304326166302004,2.4.05,1.0,False
1479561,0,30,2,0.0,0.0,3070.0,2022-12-07 17:29:16,7271786049269952839,2.4.05,5.0,False
1479573,0,30,11,0.0,660.0,3738.0,2022-12-07 17:32:38,16445860474980939989,2.4.05,9.0,False
1479575,0,30,2,0.0,320.0,1279.0,2022-12-07 17:32:49,1310306495716167444,2.4.05,1.0,False
1479580,0,30,2,0.0,787.0,3148.0,2022-12-07 17:34:58,11309065289035642664,2.4.05,1.0,False
